1980,1,Jim McMahon,Brigham Young,WAC,12,284,445,4571,10.3,10.6,47,18,176.9,95,56,0.6
2003,13,,Houston,CUSA,13,220,360,3131,8.7,9.3,25,6,153.8,139,346,2.5
2003,14,,Houston,CUSA,13,220,360,3131,8.7,9.3,25,6,153.8,139,346,2.5
2004,1,,Louisville,CUSA,12,189,257,2596,10.1,11.1,20,3,181.7,71,333,4.7
2004,2,,Auburn,SEC,13,188,270,2700,10.0,10.3,20,7,172.9,58,30,0.5
2004,3,,Utah,MWC,12,214,317,2952,9.3,10.8,32,4,176.5,135,631,4.7
2004,4,,Boise State,WAC,12,206,327,2927,9.0,8.3,16,12,147.0,130,326,2.5
2004,5,,Toledo,MAC,13,280,399,3518,8.8,9.3,27,8,162.6,91,191,2.1
2004,6,Jared Allen,Florida Atlantic,Sun Belt,12,177,291,2554,8.8,8.4,13,8,143.8,63,-13,-0.2
2004,7,,Bowling Green State,MAC,12,309,462,4002,8.7,10.0,41,4,167.2,95,300,3.2
2004,8,,Oklahoma State,Big 12,12,97,187,1628,8.7,8.9,13,5,142.6,123,436,3.5
2004,9,,Alabama-Birmingham,CUSA,12,197,358,3070,8.6,9.0,26,8,146.6,81,-44,-0.5
2004,10,,Georgia,SEC,12,175,299,2508,8.4,9.1,20,4,148.4,23,-67,-2.9
2004,11,,West Virginia,Big East,9,102,171,1426,8.3,8.6,16,6,153.6,130,684,5.3
2004,12,,Oklahoma,Big 12,13,255,390,3205,8.2,9.0,35,9,159.4,23,-56,-2.4
2004,13,Justin Holland,Colorado State,MWC,6,121,197,1622,8.2,6.6,6,10,130.5,19,-82,-4.3
2004,14,,Southern California,Pac-10,13,269,412,3322,8.1,9.0,33,6,156.5,49,-44,-0.9
2005,1,,Arizona State,Pac-10,9,156,228,2273,10.0,11.1,17,2,175.0,42,-9,-0.2
2005,2,,Louisville,Big East,10,207,301,2883,9.6,10.1,19,5,166.7,41,-36,-0.9
2005,3,,Ohio State,Big Ten,11,149,237,2282,9.6,10.2,16,4,162.7,136,611,4.5
2005,4,,Texas,Big 12,13,212,325,3036,9.3,9.6,26,10,163.9,155,1050,6.8
2005,5,,Southern California,Pac-10,13,283,431,3815,8.9,9.3,28,8,157.7,51,36,0.7
2005,6,,Wisconsin,Big Ten,13,197,328,2920,8.9,8.9,21,9,150.5,86,-32,-0.4
2005,7,,Utah,MWC,10,210,330,2892,8.8,8.9,18,7,151.0,152,478,3.1
2005,8,,Notre Dame,Ind,12,292,450,3919,8.7,9.4,32,7,158.4,70,90,1.3
2005,9,Drew Stanton,Michigan State,Big Ten,11,236,354,3077,8.7,8.4,22,12,153.4,121,338,2.8
2005,10,,Colorado State,MWC,12,235,369,3185,8.6,8.0,23,15,148.6,37,-174,-4.7
2005,11,,UCLA,Pac-10,12,242,378,3198,8.5,9.5,34,6,161.6,50,-48,-1.0
2005,12,,Minnesota,Big Ten,11,176,297,2530,8.5,8.4,19,9,145.9,24,30,1.3
2005,13,Colt Brennan,Hawaii,WAC,12,350,515,4301,8.4,8.6,35,13,155.5,99,154,1.6
2005,14,,Rutgers,Big East,10,155,255,2135,8.4,8.4,18,8,148.1,25,-18,-0.7
2006,1,,Hawaii,WAC,14,406,559,5549,9.9,11.0,58,12,186.0,86,366,4.3
2006,2,,Louisville,Big East,11,199,313,3049,9.7,10.0,16,5,159.1,47,45,1.0
2006,3,,Brigham Young,MWC,12,289,417,3885,9.3,10.0,32,8,169.1,50,-8,-0.2
2006,4,,Louisiana State,SEC,13,232,342,3129,9.1,9.7,28,8,167.0,52,142,2.7
2006,5,,Boise State,WAC,13,191,288,2587,9.0,9.3,23,8,162.6,98,197,2.0
2006,6,Tyler Palko,Pittsburgh,Big East,12,220,322,2871,8.9,9.2,25,9,163.2,66,77,1.2
2006,7,,South Carolina,SEC,9,135,202,1789,8.9,8.5,10,6,151.6,25,47,1.9
2006,8,,Houston,CUSA,14,292,432,3809,8.8,9.8,30,4,162.7,111,154,1.4
2006,9,,Tennessee,SEC,12,233,348,2989,8.6,8.5,19,9,151.9,26,-102,-3.9
2006,10,,Oklahoma State,Big 12,13,148,267,2266,8.5,8.4,24,11,148.1,119,500,4.2
2006,11,Jordan Palmer,Texas-El Paso,CUSA,12,282,429,3595,8.4,8.1,26,14,149.6,47,-86,-1.8
2006,12,,Kentucky,SEC,13,264,419,3515,8.4,9.1,31,7,154.5,70,-137,-2.0
2006,13,,San Jose State,WAC,13,181,276,2284,8.3,8.7,21,7,155.1,90,224,2.5
2006,14,Chase Holbrook,New Mexico State,WAC,12,396,566,4619,8.2,8.6,34,9,155.2,80,-78,-1.0
2007,1,,Florida,SEC,13,234,350,3286,9.4,10.4,32,6,172.5,210,895,4.3
2007,2,,Tulsa,CUSA,14,327,544,5065,9.3,9.5,47,19,159.8,105,119,1.1
2007,3,,Oklahoma,Big 12,14,237,341,3121,9.2,10.2,36,8,176.5,31,7,0.2
2007,4,,Rutgers,Big East,13,203,349,3147,9.0,8.5,20,13,145.4,10,-49,-4.9
2007,5,,Nevada,WAC,11,133,247,2175,8.8,9.8,19,3,150.8,105,593,5.6
2007,6,,Hawaii,WAC,12,359,510,4343,8.5,8.5,38,17,159.8,82,27,0.3
2007,7,Brian Brohm,Louisville,Big East,12,308,473,4024,8.5,8.6,30,12,152.4,57,-46,-0.8
2007,8,,Oklahoma State,Big 12,13,201,333,2824,8.5,8.6,23,9,149.0,140,847,6.1
2007,9,Caleb Hanie,Colorado State,MWC,12,188,293,2455,8.4,7.3,18,15,144.6,92,6,0.1
2007,10,,Oregon,Pac-10,10,172,254,2136,8.4,9.3,20,4,161.2,105,583,5.6
2007,11,Case Keenum,Houston,CUSA,13,187,273,2259,8.3,7.7,14,10,147.6,103,412,4.0
2007,12,,Cincinnati,Big East,12,235,386,3121,8.1,8.6,31,9,150.6,100,377,3.8
2007,13,,Cincinnati,Big East,12,235,386,3121,8.1,8.6,31,9,150.6,99,377,3.8
2007,14,,Maryland,ACC,11,153,241,1958,8.1,7.4,7,7,135.5,44,-26,-0.6
2008,1,,Tulsa,CUSA,14,258,400,4059,10.1,10.4,46,18,178.7,92,186,2.0
2008,2,,Oklahoma,Big 12,14,328,483,4720,9.8,11.1,50,8,180.8,42,47,1.1
2008,3,,Oklahoma State,Big 12,13,204,314,3064,9.8,9.9,25,10,166.8,146,562,3.8
2008,4,,Florida,SEC,14,192,298,2746,9.2,10.6,30,4,172.4,176,673,3.8
2008,5,,Ball State,MAC,14,258,401,3591,9.0,9.4,26,8,157.0,66,312,4.7
2008,6,,Georgia,SEC,13,235,383,3459,9.0,9.2,25,10,153.5,55,40,0.7
2008,7,,Texas,Big 12,13,332,433,3859,8.9,9.7,34,8,173.8,136,561,4.1
2008,8,,Southern California,Pac-10,13,241,366,3207,8.8,9.4,34,10,164.6,52,16,0.3
2008,9,,Boise State,WAC,13,281,405,3486,8.6,8.7,25,10,157.1,38,-30,-0.8
2008,10,,Rutgers,Big East,13,243,396,3418,8.6,8.4,25,13,148.1,24,-73,-3.0
2008,11,,Houston,CUSA,13,397,589,5020,8.5,9.2,44,11,159.9,76,221,2.9
2008,12,,Nebraska,Big 12,13,285,420,3568,8.5,8.5,25,11,153.6,92,258,2.8
2008,13,,Rice,CUSA,13,326,490,4119,8.4,9.6,44,7,163.9,154,693,4.5
2008,14,,Mississippi,SEC,13,184,327,2762,8.4,8.2,26,13,145.5,57,60,1.1
2009,1,,Southern Methodist,CUSA,7,135,201,1922,9.6,9.7,10,4,159.9,51,42,0.8
2009,2,,Virginia Tech,ACC,13,136,243,2311,9.5,9.7,13,5,149.4,106,370,3.5
2009,3,,Idaho,WAC,11,192,312,2906,9.3,9.4,22,9,157.3,41,-55,-1.3
2009,4,,Florida,SEC,14,213,314,2895,9.2,9.8,21,5,164.2,217,910,4.2
2009,5,,Arkansas,SEC,13,225,403,3624,9.0,9.7,30,7,152.5,58,-29,-0.5
2009,6,,Stanford,Pac-10,12,162,288,2575,8.9,9.2,13,4,143.5,61,354,5.8
2009,7,Jimmy Clausen,Notre Dame,Ind,12,289,425,3722,8.8,9.7,28,4,161.4,59,-95,-1.6
2009,8,,Brigham Young,MWC,13,275,409,3560,8.7,8.8,33,14,160.1,72,75,1.0
2009,9,,South Florida,Big East,13,122,227,1983,8.7,8.2,14,9,139.5,175,772,4.4
2009,10,,Texas Christian,MWC,13,199,323,2756,8.5,8.8,23,8,151.8,116,512,4.4
2009,11,Joe Webb,Alabama-Birmingham,CUSA,12,162,271,2299,8.5,8.7,21,8,150.7,227,1427,6.3
2009,12,,Troy,Sun Belt,13,321,504,4254,8.4,8.5,23,9,146.1,54,7,0.1
2009,13,,Miami (FL),ACC,13,242,406,3352,8.3,7.6,24,17,140.1,48,-219,-4.6
2009,14,,Fresno State,WAC,13,181,298,2459,8.3,7.9,19,11,143.7,66,171,2.6
2010,1,,Auburn,SEC,14,185,280,2854,10.2,11.2,30,7,182.0,264,1473,5.6
2010,2,,Boise State,WAC,13,273,383,3845,10.0,11.2,35,6,182.6,19,-32,-1.7
2010,3,,Alabama,SEC,13,222,313,2987,9.5,10.1,20,5,169.0,60,-12,-0.2
2010,4,,Arkansas,SEC,13,266,411,3869,9.4,9.7,32,12,163.6,44,-74,-1.7
2010,5,,Wisconsin,Big Ten,13,194,266,2459,9.2,9.4,16,6,165.9,30,-30,-1.0
2010,6,,Hawaii,WAC,14,361,555,5040,9.1,9.3,39,15,159.1,81,102,1.3
2010,7,,San Diego State,MWC,13,243,421,3830,9.1,8.9,28,14,149.4,19,-31,-1.6
2010,8,,Central Florida,CUSA,14,159,238,2159,9.1,8.7,13,8,154.3,152,566,3.7
2010,9,,Central Florida,CUSA,14,159,238,2159,9.1,8.7,13,8,154.3,152,566,3.7
2010,10,,Stanford,Pac-10,13,263,372,3338,9.0,9.7,32,8,170.2,55,453,8.2
2010,11,,Texas Christian,MWC,13,209,316,2857,9.0,9.9,27,6,166.5,86,435,5.1
2010,12,,Georgia,SEC,13,209,342,3049,8.9,9.3,24,8,154.5,87,167,1.9
2010,13,,South Carolina,SEC,14,224,349,3059,8.8,8.1,20,14,148.7,105,222,2.1
2010,14,,Michigan,Big Ten,13,182,291,2570,8.8,8.4,18,11,149.6,256,1702,6.6
2011,1,,Baylor,Big 12,13,291,402,4293,10.7,11.8,37,6,189.5,179,699,3.9
2011,2,,Wisconsin,Big Ten,14,225,309,3175,10.3,11.8,33,4,191.8,79,338,4.3
2011,3,,Houston,CUSA,14,428,603,5631,9.3,10.6,48,5,174.0,57,35,0.6
2011,4,,Air Force,MWC,13,111,183,1637,8.9,8.8,14,7,153.4,153,553,3.6
2011,5,,North Carolina,ACC,13,239,350,3086,8.8,8.6,26,13,159.4,57,-88,-1.5
2011,6,,Toledo,MAC,12,166,230,2022,8.8,9.8,18,3,169.2,41,209,5.1
2011,7,,Boise State,MWC,13,326,439,3800,8.7,9.7,43,9,175.2,20,-66,-3.3
2011,8,,Stanford,Pac-12,13,288,404,3517,8.7,9.4,37,10,169.7,47,150,3.2
2011,9,,Louisiana-Lafayette,Sun Belt,13,216,344,2958,8.6,9.2,23,6,153.6,118,486,4.1
2011,10,,Florida State,ACC,12,203,311,2666,8.6,8.6,18,8,151.2,110,151,1.4
2011,11,,Washington,Pac-12,13,242,362,3063,8.5,8.9,33,11,161.9,56,10,0.2
2011,12,,Texas Christian,MWC,13,228,343,2921,8.5,9.1,25,7,158.0,68,51,0.8
2011,13,,Florida,SEC,11,144,240,2044,8.5,8.1,11,7,140.8,25,-120,-4.8
2011,14,,Brigham Young,Ind,12,116,202,1717,8.5,8.8,19,7,152.9,88,392,4.5
2012,1,,Georgia,SEC,14,249,386,3893,10.1,10.8,36,10,174.8,59,-68,-1.2
2012,2,,Baylor,Big 12,13,286,464,4309,9.3,9.4,33,13,157.5,139,568,4.1
2012,3,,San Jose State,WAC,13,327,451,4193,9.3,9.9,33,9,170.8,42,-139,-3.3
2012,4,,Alabama,SEC,14,211,314,2933,9.3,10.8,30,3,175.3,49,4,0.1
2012,5,,Clemson,ACC,13,287,427,3896,9.1,9.4,36,13,165.6,186,514,2.8
2012,6,,Louisiana-Lafayette,Sun Belt,13,206,315,2847,9.0,8.8,17,9,153.4,119,769,6.5
2012,7,,Louisville,Big East,13,287,419,3718,8.9,9.3,27,8,160.5,74,26,0.4
2012,8,,Florida State,ACC,14,263,387,3397,8.8,8.8,23,10,156.1,103,310,3.0
2012,9,,Kansas State,Big 12,13,197,304,2641,8.7,8.4,16,9,149.2,207,920,4.4
2012,10,Brett Smith,Wyoming,MWC,10,205,330,2837,8.6,9.4,27,6,157.7,114,248,2.2
2012,11,,South Carolina,SEC,11,154,228,1956,8.6,8.7,17,7,158.1,131,435,3.3
2012,12,,Texas A&M,SEC,13,295,434,3706,8.5,8.8,26,9,155.3,201,1410,7.0
2012,13,,Southern California,Pac-12,11,246,387,3273,8.5,8.6,36,15,157.6,25,-72,-2.9
2012,14,,Arizona State,Pac-12,13,241,359,3039,8.5,9.0,29,9,159.9,134,516,3.9
2013,1,,Florida State,ACC,14,257,384,4057,10.6,11.5,40,10,184.8,88,219,2.5
2013,2,,Baylor,Big 12,13,250,403,4200,10.4,11.7,32,3,174.3,94,209,2.2
2013,3,,Louisiana State,SEC,12,192,296,3082,10.4,10.7,22,8,171.4,34,-133,-3.9
2013,4,,Texas A&M,SEC,13,300,429,4114,9.6,10.0,37,13,172.9,144,759,5.3
2013,5,,Oregon,Pac-12,13,245,386,3665,9.5,10.6,31,4,167.7,96,715,7.4
2013,6,,Kansas State,Big 12,13,159,260,2469,9.5,9.3,18,9,156.8,118,312,2.6
2013,7,,Central Florida,American,13,259,382,3581,9.4,9.6,25,9,163.4,87,272,3.1
2013,8,,Bowling Green State,MAC,14,237,369,3467,9.4,9.9,25,7,161.7,117,238,2.0
2013,9,,Louisville,American,13,303,427,3970,9.3,10.3,31,4,171.1,63,78,1.2
2013,10,,Clemson,ACC,13,283,413,3851,9.3,9.8,34,11,168.7,154,400,2.6
2013,11,,Alabama,SEC,13,226,336,3063,9.1,9.8,28,7,167.2,34,-22,-0.6
2013,12,,Louisiana-Lafayette,Sun Belt,12,166,266,2419,9.1,8.5,19,12,153.3,131,442,3.4
2013,13,,Georgia,SEC,11,225,347,3075,8.9,9.2,26,9,158.8,53,186,3.5
2013,14,,Stanford,Pac-12,14,180,295,2630,8.9,8.7,20,10,151.5,84,355,4.2
2014,1,,Oregon,Pac-12,15,304,445,4454,10.0,11.5,42,4,181.7,135,770,5.7
2014,2,,Colorado State,MWC,13,270,420,4006,9.5,10.3,32,7,166.2,57,-46,-0.8
2014,3,,Western Michigan,MAC,13,250,368,3443,9.4,9.5,26,10,164.4,78,264,3.4
2014,4,,Baylor,Big 12,12,270,428,3855,9.0,9.6,29,7,157.8,84,101,1.2
2014,5,,Ohio State,Big Ten,12,203,314,2834,9.0,9.8,34,10,169.8,171,938,5.5
2014,6,,Boise State,MWC,14,294,415,3696,8.9,8.5,23,14,157.2,155,592,3.8
2014,7,,Alabama,SEC,14,252,391,3487,8.9,9.2,28,10,157.9,83,350,4.2
2014,8,,Western Kentucky,CUSA,13,375,552,4830,8.8,9.7,49,10,167.1,39,-52,-1.3
2014,9,,Kansas State,Big 12,13,262,397,3501,8.8,9.1,22,7,154.8,154,484,3.1
2014,10,,Michigan State,Big Ten,13,212,365,3214,8.8,9.1,24,8,149.4,51,80,1.6
2014,11,,Marshall,CUSA,14,267,451,3903,8.7,9.1,40,13,155.4,94,482,5.1
2014,12,,Mississippi State,SEC,13,244,396,3449,8.7,8.8,27,11,151.7,210,986,4.7
2014,13,,Rutgers,Big Ten,13,187,327,2851,8.7,8.4,22,12,145.3,45,-5,-0.1
2014,14,,Rice,CUSA,13,191,331,2842,8.6,8.9,24,8,148.9,121,401,3.3
2015,1,,Baylor,Big 12,7,119,200,2104,10.5,12.1,29,6,189.7,49,402,8.2
2015,2,,Oregon,Pac-12,10,168,259,2643,10.2,11.2,26,6,179.1,83,147,1.8
2015,3,,Western Kentucky,CUSA,14,388,540,5055,9.4,10.4,48,9,176.5,27,-122,-4.5
2015,4,,Oklahoma,Big 12,13,269,395,3700,9.4,10.4,36,7,173.3,141,405,2.9
2015,5,,Stanford,Pac-12,14,206,304,2867,9.4,10.0,27,8,171.0,85,336,4.0
2015,6,,Arkansas,SEC,13,244,370,3440,9.3,9.9,30,8,166.5,55,110,2.0
2015,7,,Georgia State,Sun Belt,13,307,486,4368,9.0,9.0,28,12,152.7,61,-95,-1.6
2015,8,,Louisiana Tech,CUSA,13,279,448,4026,9.0,9.4,27,8,154.1,92,323,3.5
2015,9,,Texas Christian,Big 12,11,256,395,3574,9.0,9.5,31,10,161.6,123,612,5.0
2015,10,,Western Michigan,MAC,13,262,391,3522,9.0,9.5,29,9,162.5,77,107,1.4
2015,11,,California,Pac-12,13,341,529,4714,8.9,9.4,43,13,161.2,56,-8,-0.1
2015,12,,Tulsa,American,13,305,485,4332,8.9,9.2,25,8,151.6,96,-9,-0.1
2015,13,,Oklahoma State,Big 12,13,264,424,3770,8.9,8.9,21,9,149.1,67,-35,-0.5
2015,14,,Mississippi,SEC,13,298,458,4042,8.8,8.9,31,13,155.9,106,509,4.8
2016,1,Baker Mayfield,Oklahoma,Big 12,13,254,358,3965,11.1,12.3,40,8,196.4,78,177,2.3
2016,2,Mike White,Western Kentucky,CUSA,14,280,416,4363,10.5,11.5,37,7,181.4,29,-74,-2.6
2016,3,Logan Woodside,Toledo,MAC,13,289,418,4129,9.9,11.1,45,9,183.3,37,-40,-1.1
2016,4,Nick Stevens,Colorado State,MWC,10,128,200,1933,9.7,10.4,19,5,171.5,15,53,3.5
2016,5,Zach Terrell,Western Michigan,MAC,14,263,377,3533,9.4,10.6,33,4,175.2,80,249,3.1
2016,6,Ryan Higgins,Louisiana Tech,CUSA,13,329,496,4617,9.3,10.2,41,8,168.6,88,277,3.1
2016,7,Brett Rypien,Boise State,MWC,13,244,394,3646,9.3,9.6,24,8,155.7,48,-16,-0.3
2016,8,Trace McSorley,Penn State,Big Ten,14,224,387,3614,9.3,9.9,29,8,156.9,146,365,2.5
2016,9,Nathan Peterman,Pittsburgh,ACC,13,185,306,2855,9.3,10.1,27,7,163.4,72,286,4.0
2016,10,Mason Rudolph,Oklahoma State,Big 12,13,284,448,4091,9.1,10.0,28,4,158.9,83,61,0.7
2016,11,Jake Browning,Washington,Pac-12,14,243,391,3430,8.8,9.9,43,9,167.5,65,45,0.7
2016,12,Lamar Jackson,Louisville,ACC,13,230,409,3543,8.7,9.1,30,9,148.8,260,1571,6.0
2016,13,Austin Allen,Arkansas,SEC,13,245,401,3430,8.6,8.1,25,15,146.0,65,-126,-1.9
2016,14,Josh Allen,Wyoming,MWC,14,209,373,3203,8.6,8.3,28,15,144.9,142,523,3.7
